league,season,homeTeam,awayTeam,date,team,min,sec,x,y,goalYN,headerYN,bigChanceYN,fromCornerYN,fastBreakYN,penaltyYN,directFKYN,ownGoalYN,chanceX1,chanceY1,chanceX2,chanceY2,crossYN,throughballYN,indirectFKYN,secondThroughballYN,dribbleKeeperYN,dribbleBeforeYN,reboundYN,errorYN,onTarget,sixYard,penaltyArea,outBox,Premier League,La Liga,Ligue 1,Bundesliga,Serie A,state_-1,state_0,state_1,distance,angle,xg
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,24,56,26.099999999999994,44.6,0,0,0,0,0,0,0,0,74.0,66.3,73.4,45.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26.652767210929518,23.69797915746715,0.025804743189170747
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,25,37,13.900000000000006,62.4,0,0,0,0,0,0,0,0,90.6,84.8,85.1,64.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.627130750601395,26.742594615840837,0.05510187891757882
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,30,8,14.099999999999994,45.0,0,0,0,1,0,0,0,0,78.5,68.1,86.1,47.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,14.960280746028793,40.03573705441995,0.06427530526846337
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,31,54,21.799999999999997,67.3,0,0,0,0,0,0,0,0,52.6,6.8,75.9,74.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.830379084734002,18.516447953246196,0.02887244157947921
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,32,40,10.099999999999994,26.8,0,0,0,0,0,0,0,0,71.0,18.3,74.9,18.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,25.30316185775999,10.727537302593355,0.026492309843031924
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,32,43,3.4000000000000057,57.8,0,1,1,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,8.508818954473059,44.1625085323473,0.43537035089209086
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,33,13,20.900000000000006,43.0,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22.04109797628059,27.725921286838346,0.03253471847459473
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,38,27,18.5,50.1,0,0,0,0,0,0,0,0,75.7,57.5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.50027026829608,34.248118769240385,0.07251105617851002
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,38,30,22.799999999999997,43.0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23.85036687348855,25.855242735109606,0.04321376042470316
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,41,28,12.0,26.8,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26.11972434770321,11.889546866491905,0.02462983252261045
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,49,28,9.0,59.1,0,1,0,1,0,0,0,0,99.5,0.5,91.6,59.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.79882807135091,38.00042577034576,0.043056696104182196
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,49,36,18.799999999999997,30.6,0,0,0,1,0,0,0,0,88.2,20.4,81.3,30.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.014810752622346,17.084943695740794,0.02435762391927226
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,52,30,22.599999999999994,69.4,0,0,0,0,0,0,0,0,39.4,55.7,46.4,65.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,29.78455975837145,16.776157298731718,0.018437974976407406
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,54,11,10.799999999999997,47.0,0,1,0,0,0,0,0,0,74.3,92.3,89.2,47.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.20892501536164,52.889617808279844,0.05245758765481181
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,57,36,8.299999999999997,53.4,0,1,0,0,0,0,0,0,75.1,84.1,90.7,49.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.96939239859646,63.120936311896216,0.09466605727613614
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,62,43,26.299999999999997,46.6,0,0,0,0,0,0,0,0,69.4,67.9,69.7,49.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,26.518861212352235,24.083951297079427,0.026232977710409288
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,66,27,6.400000000000006,60.0,1,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,11.872657663724667,33.925896318026965,0.6738330875706909
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,68,24,4.400000000000006,55.7,0,0,0,0,0,0,0,0,90.8,92.0,95.6,55.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.200694410957882,68.89516141507035,0.13718422985392856
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,69,56,17.400000000000006,32.1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24.96337316950576,18.562892900684673,0.028867508906830645
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,73,3,20.200000000000003,35.8,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24.691699009991197,21.750388757945526,0.030303589591777827
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,75,14,19.099999999999994,50.1,0,0,0,0,0,0,0,0,81.8,67.9,80.9,50.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.10026177831078,33.23250137582117,0.05388835614123575
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,RasenBallsport Leipzig,75,41,13.0,26.8,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26.593984282164264,12.387573491648693,0.019028251803243745
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,83,43,21.099999999999994,67.9,0,0,0,0,0,0,0,0,65.3,95.3,64.6,88.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27.669839175535515,18.164666671214093,0.029236182243868772
UEFA Champions League,2019/2020,RasenBallsport Leipzig,Lyon,2019-10-02,Lyon,92,32,12.400000000000006,46.6,0,0,1,0,1,0,0,0,80.9,24.4,87.9,46.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.85768252835635,46.781886363933694,0.5050325385717692
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,2,10,25.200000000000003,69.7,0,0,0,0,0,0,0,0,71.4,87.2,72.2,73.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31.986403361428437,16.171860253264047,0.016302331138292346
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,8,37,7.099999999999994,64.2,1,0,1,0,0,0,0,0,84.0,64.0,92.9,64.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,15.876082640248507,20.236226153700123,0.34970154466865583
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,24,24,6.700000000000003,44.8,1,0,1,0,0,0,0,0,91.3,14.7,93.2,44.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,8.481155581640987,62.68972836817703,0.4888835077044499
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,29,11,14.599999999999994,53.7,0,0,1,0,0,0,0,0,45.4,47.9,85.4,53.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.061540425866136,40.57506520844598,0.4191403566006929
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,30,45,12.400000000000006,65.5,0,0,0,0,0,0,0,0,68.9,65.7,85.9,65.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,19.849685136041835,21.35627920067258,0.06809621867801081
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,35,37,7.400000000000006,59.1,0,1,0,0,0,0,0,0,92.4,85.7,92.6,59.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,11.729023829799312,38.758085652584974,0.06429516036144854
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,35,39,7.900000000000006,54.0,1,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,8.854942122905157,62.98377036108445,0.5284985697197931
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,38,25,15.599999999999994,49.0,0,0,0,0,0,0,0,0,73.1,47.9,80.7,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.632018423735298,40.009514160581226,0.0746041467992521
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,38,50,9.400000000000006,63.1,1,0,0,0,0,0,0,0,77.0,76.3,80.3,66.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,16.123585209251697,25.223923397360817,0.06892733951744567
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,40,52,31.400000000000006,71.7,0,0,0,0,0,0,0,0,68.4,49.4,66.8,74.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38.168704457971856,14.107018678940804,0.00805993224304171
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,53,26,17.700000000000003,54.6,0,0,0,0,0,0,0,0,88.2,61.7,82.7,54.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.28797419070795,33.75220093798463,0.0581383099470726
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,54,46,12.900000000000006,57.5,0,0,0,0,0,0,0,0,91.0,68.8,87.1,57.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14.92179613853507,37.715071366973206,0.09990301222715253
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,55,42,14.099999999999994,39.8,0,0,0,0,1,0,0,0,70.0,40.9,85.9,39.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.40258601472781,30.73320257378335,0.12209805843734435
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,56,3,14.099999999999994,47.5,1,0,0,0,0,0,0,0,89.7,84.2,85.9,47.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,14.31991620087212,42.96728369739674,0.06585792675698629
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,59,11,7.900000000000006,62.4,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.702720836634288,26.11913963650936,0.07860030695933252
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,60,56,3.5,50.7,1,0,1,0,0,0,0,0,92.8,29.1,96.3,52.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.56931365951495,116.33483331200638,0.5514946804449455
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,69,29,10.599999999999994,48.7,1,0,1,0,0,0,0,0,81.3,50.9,89.4,48.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,10.679419459877016,55.98293020584017,0.3977541173363043
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Salzburg,76,10,19.5,51.0,0,0,0,0,0,0,0,0,58.4,44.0,75.4,58.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19.525624189766635,32.51348044153573,0.05177003244331402
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,77,53,16.700000000000003,49.9,0,0,0,0,0,0,0,0,77.5,17.7,81.5,50.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.700299398513792,37.69020344604979,0.08563798481446495
UEFA Champions League,2019/2020,Liverpool,Salzburg,2019-10-02,Liverpool,78,1,25.400000000000006,65.5,0,0,0,0,0,0,0,0,85.6,75.9,75.5,65.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29.755839762977626,18.751968072991033,0.024152719321635388
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Lille,7,51,12.299999999999997,31.5,0,0,0,1,0,0,0,0,78.8,9.8,83.8,31.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22.215760171553885,16.916188116442054,0.03285158442943444
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,16,27,18.200000000000003,55.9,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,19.13243319601561,31.882315622641237,0.1607579200891618
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,21,8,7.400000000000006,53.1,1,0,1,0,0,0,0,0,73.8,74.2,89.3,57.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.02309167341369,69.29820971782091,0.4627841066596065
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,23,50,4.5,59.8,0,0,0,0,0,0,0,0,89.0,76.1,88.6,62.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.783784122468326,31.473794509040243,0.14068783376556532
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Lille,30,36,13.400000000000006,36.3,0,0,0,0,1,0,0,0,71.6,57.2,82.5,32.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,19.163767896736807,24.528490658763257,0.08131825869343871
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Lille,31,21,5.0,39.4,0,0,0,1,0,0,0,0,99.5,0.5,94.4,39.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.72006825918689,28.52541079690683,0.06319036953872657
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Lille,31,22,7.900000000000006,42.6,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.824509226750193,46.76349976028772,0.09295781359977735
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Lille,32,4,8.5,53.3,1,1,1,1,0,0,0,0,99.5,99.5,91.5,53.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9.118113840043893,62.403759584092434,0.251569474906985
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,41,20,22.900000000000006,49.9,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22.900218339570483,27.954233308204756,0.08385515331597826
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,44,19,9.099999999999994,57.0,0,1,0,0,0,0,0,0,72.7,82.3,90.9,57.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.480853626799703,46.24695834014842,0.0680151420307878
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,46,48,24.200000000000003,51.2,0,0,0,0,0,0,0,0,78.4,32.2,75.4,49.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.229733799610763,26.447982724896338,0.036016454265908604
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,51,13,8.400000000000006,48.5,0,1,0,1,0,0,0,0,99.5,0.5,88.9,52.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.53287759199674,67.16634582208245,0.07304406962075016
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Lille,54,36,7.900000000000006,41.6,0,1,0,1,0,0,0,0,99.3,0.5,92.1,41.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,11.531261856362471,41.869801982388054,0.04827567040711766
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,66,46,11.099999999999994,66.0,0,0,0,0,0,0,0,0,94.9,15.9,88.9,66.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19.473315074737528,20.05021558278751,0.028840390106053392
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Lille,73,33,13.099999999999994,32.2,0,0,0,0,1,0,0,0,62.0,30.1,78.4,30.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22.100904958847266,18.13510810347103,0.06595182109747925
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,74,1,20.299999999999997,60.2,0,0,0,0,0,0,0,0,68.2,68.2,78.5,86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22.71849466844139,25.5709470436981,0.041259565408484355
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,75,45,9.099999999999994,34.0,0,0,1,0,0,0,0,0,74.7,11.6,80.4,34.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18.406792224611,18.70946448866242,0.2207737888019097
UEFA Champions League,2019/2020,Lille,Chelsea,2019-10-02,Chelsea,80,0,11.5,32.8,1,0,0,0,0,0,0,0,89.2,86.9,88.5,32.8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20.690335908341364,18.334956290035247,0.026310315401786345
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,3,34,8.0,56.3,0,1,0,1,0,0,0,0,86.0,95.3,92.0,55.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.182828683622246,52.02077914520124,0.06327543657317436
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,11,29,11.700000000000003,43.1,0,0,0,1,0,0,0,0,99.5,99.5,88.3,43.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.583077707206128,41.265082811232524,0.05553084006861425
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,14,38,9.299999999999997,31.4,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20.795432190748045,14.846322909195075,0.04606104944100296
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,14,40,5.0,47.8,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5.462600113499066,92.66183446350833,0.5721321793288872
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,14,42,4.900000000000006,49.6,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.916299421312748,98.47157163032081,0.5864784517130024
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,19,12,20.799999999999997,63.1,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.581497106563706,22.524736633531255,0.027657714798805154
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,23,33,23.900000000000006,67.3,0,0,0,1,0,0,0,0,99.5,99.5,75.0,67.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29.504236983863862,18.0107627194263,0.016892061007043324
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,24,44,3.9000000000000057,51.6,0,1,1,0,0,0,0,0,90.0,10.9,95.9,51.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.215447781671604,108.31888730810864,0.5077769279650503
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,27,26,20.200000000000003,64.2,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24.691699009991197,21.750388757945526,0.08591279834651493
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,29,9,26.700000000000003,57.2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27.653752005830967,22.57184419106617,0.02574288331787304
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,35,14,7.599999999999994,49.6,0,1,0,0,0,0,0,0,96.5,10.4,92.3,49.6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.610519036176173,73.64232984246667,0.11376102899379756
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,36,17,23.200000000000003,74.5,0,0,0,0,0,0,0,0,65.0,36.9,73.7,82.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,33.74151745253909,13.448700273188786,0.013407450498632813
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,36,49,6.700000000000003,43.7,0,1,0,1,0,0,0,0,99.5,0.5,93.2,45.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.196738552334734,55.70660608204887,0.070550132406097
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,36,51,12.599999999999994,52.5,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12.845621822239663,47.3058555093573,0.08595323744579862
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,36,57,4.700000000000003,46.9,0,1,1,1,0,0,0,0,87.5,62.3,96.0,42.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.630275304103702,90.84472538666492,0.3750479955091549
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,39,34,6.299999999999997,46.4,0,1,0,1,0,0,0,0,99.7,0.7,93.5,47.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.256031973468692,74.3204758775808,0.09357427711860902
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,40,5,31.099999999999994,58.5,0,0,0,0,0,0,0,0,65.1,29.8,65.9,51.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32.24065756153245,19.396450612338196,0.01638752639718953
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,42,13,19.400000000000006,47.0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,19.63058837630702,32.077280713845425,0.15402295367369004
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,49,24,9.900000000000006,48.3,0,1,1,0,0,0,0,0,90.4,9.2,90.0,47.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.044899203078154,58.7778844599657,0.24924460913107216
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,51,21,13.200000000000003,29.5,0,0,0,0,0,0,0,0,96.3,94.5,86.7,28.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.382165613415065,14.989779186349876,0.016604998261782633
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,51,23,23.900000000000006,48.4,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.953496613229568,26.718964872642953,0.03692575682508288
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,51,33,11.599999999999994,58.5,0,1,0,0,0,0,0,0,73.8,24.8,88.6,58.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14.38089009762608,37.18413094594074,0.03673571995325357
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,55,39,9.700000000000003,65.2,0,0,0,0,0,0,0,0,81.3,14.4,90.3,65.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18.03136156811238,20.70009572244451,0.03408695739110656
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Genk,56,57,20.799999999999997,74.1,0,0,0,0,0,0,0,0,64.4,41.3,73.2,77.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31.834729463276418,13.589007944746937,0.016135950032273354
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,60,5,8.599999999999994,45.4,0,0,1,0,0,0,0,0,87.1,75.0,91.4,46.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.752948272189283,57.42870970260079,0.4180038460189026
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,64,36,22.5,71.1,0,0,0,0,0,0,0,0,58.8,71.1,75.6,92.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30.845745249547786,15.59531295540505,0.01807509177010544
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,70,57,15.5,57.0,0,0,0,0,0,0,0,0,85.8,71.4,81.0,62.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.00735135169495,34.535410589475525,0.07122544537330988
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,76,42,14.900000000000006,62.4,0,0,0,0,1,0,0,0,72.7,42.7,81.3,69.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19.384787850270637,26.32688322182085,0.08872896503154032
UEFA Champions League,2019/2020,Genk,Napoli,2019-10-02,Napoli,77,34,11.799999999999997,74.5,0,0,0,0,0,0,0,0,66.8,54.8,81.0,84.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,27.193565415369864,10.77282759905942,0.02477000087075682
